"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"n_tanaman_1Mei2023";"n_rtup_usaha_komoditas";"n_utp_usaha_komoditas";"rerata_jml_tanaman_yg_diusahakan_per_rtup_komoditas";"rerata_jml_tanaman_yg_diusahakan_per_utp_komoditas"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6149";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6150";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6151";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6152";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6153";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6154";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6155";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6156";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"2348.00";"310.00";"312.00";"8.00";"8.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6157";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6158";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6159";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6160";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6161";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6162";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6163";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6164";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"64.00";"17.00";"18.00";"4.00";"4.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6165";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6166";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6167";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6168";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6169";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6170";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6171";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6172";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6173";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6174";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6175";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6176";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"40.00";"2.00";"2.00";"20.00";"20.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6177";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6178";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6179";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"31.00";"9.00";"9.00";"3.00";"3.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6180";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6181";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6182";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6183";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6184";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6185";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6186";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6187";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6188";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6189";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6199";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6101";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6102";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6103";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6104";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6105";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6106";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6107";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6108";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6109";"[5310052] KANGAE";"53";"5310";"5310052";"1339.00";"289.00";"291.00";"5.00";"5.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6110";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6111";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6112";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6113";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6114";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6115";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6116";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6117";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6118";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6119";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6120";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6121";"[5310052] KANGAE";"53";"5310";"5310052";"94.00";"10.00";"10.00";"9.00";"9.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6122";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6123";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6124";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6125";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6126";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6127";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6128";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6129";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6130";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6131";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6132";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6133";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6134";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6135";"[5310052] KANGAE";"53";"5310";"5310052";"900.00";"60.00";"60.00";"15.00";"15.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6136";"[5310052] KANGAE";"53";"5310";"5310052";"3605.00";"241.00";"241.00";"15.00";"15.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6137";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6138";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6139";"[5310052] KANGAE";"53";"5310";"5310052";"7.00";"1.00";"1.00";"7.00";"7.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6140";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6141";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6142";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6143";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6144";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6145";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6146";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6147";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6148";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6149";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6150";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6151";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6152";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6153";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6154";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6155";"[5310052] KANGAE";"53";"5310";"5310052";"12.00";"2.00";"2.00";"6.00";"6.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6156";"[5310052] KANGAE";"53";"5310";"5310052";"5211.00";"269.00";"269.00";"19.00";"19.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6157";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6158";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6159";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6160";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6161";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6162";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6163";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6164";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6165";"[5310052] KANGAE";"53";"5310";"5310052";"1.00";"1.00";"1.00";"1.00";"1.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6166";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6167";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6168";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6169";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6170";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6171";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6172";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6173";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6174";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6175";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6176";"[5310052] KANGAE";"53";"5310";"5310052";"438.00";"6.00";"6.00";"73.00";"73.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6177";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6178";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6179";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6180";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6181";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6182";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6183";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6184";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6185";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6186";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6187";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6188";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6189";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6199";"[5310052] KANGAE";"53";"5310";"5310052";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6101";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6102";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6103";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6104";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6105";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6106";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6107";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6108";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6109";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6110";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6111";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6112";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6113";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6114";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6115";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6116";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6117";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6118";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6119";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6120";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6121";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6122";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6123";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6124";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6125";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6126";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6127";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6128";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6129";"[5310061] PALUE";"53";"5310";"5310061";"0.00";"0.00";"0.00";"0.00";"0.00"
