tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_utp_usaha_selain_ternak_besar_produksi_daging;n_utp_usaha_selain_ternak_besar_produksi_susu_segar;n_utp_usaha_selain_ternak_besar_produksi_telur_konsumsi;n_utp_usaha_selain_ternak_besar_produksi_telur_tetas;n_utp_usaha_selain_ternak_besar_produksi_semen_ternak;n_utp_usaha_selain_ternak_besar_produksi_embrio;n_utp_usaha_selain_ternak_besar_produksi_madu;n_utp_usaha_selain_ternak_besar_produksi_liur_atau_sarang;n_utp_usaha_selain_ternak_besar_produksi_bulu;n_utp_usaha_selain_ternak_besar_produksi_kepompong;n_utp_usaha_selain_ternak_besar_produksi_kulit;n_utp_usaha_selain_ternak_besar_produksi_lilin_malam;jumlah;n_utp_usaha_selain_ternak_besar
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310050] KEWAPANTE;53;5310;5310050;1;0;0;0;0;0;0;0;0;0;0;0;1;1
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310071] MAGEPANDA;53;5310;5310071;1;0;0;0;0;0;0;0;0;0;0;0;1;1
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310081] ALOK BARAT;53;5310;5310081;1;0;0;0;0;0;0;0;0;0;0;0;1;1
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4401;[5310] SIKKA;53;5310;5310999;3;0;0;0;0;0;0;0;0;0;0;0;3;3
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310010] PAGA;53;5310;5310010;3;0;0;0;0;0;0;0;0;0;0;0;3;3
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310020] LELA;53;5310;5310020;3;0;0;0;0;0;0;0;0;0;0;0;3;3
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310030] BOLA;53;5310;5310030;3;0;0;0;0;0;0;0;0;0;0;0;3;3
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310032] MAPITARA;53;5310;5310032;20;0;0;0;0;0;0;0;0;0;0;0;20;20
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310040] TALIBURA;53;5310;5310040;10;0;0;0;0;0;0;0;0;0;0;0;10;10
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310041] WAIGETE;53;5310;5310041;9;0;0;0;0;0;0;0;0;0;0;0;9;9
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310042] WAIBLAMA;53;5310;5310042;8;0;4;0;0;0;0;0;0;0;0;0;12;8
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310050] KEWAPANTE;53;5310;5310050;7;0;1;0;0;0;0;0;0;0;0;0;8;8
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310051] HEWOKLOANG;53;5310;5310051;16;0;3;4;0;0;0;0;0;0;0;0;23;16
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310052] KANGAE;53;5310;5310052;6;0;0;0;0;0;0;0;0;0;0;0;6;6
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310062] KOTING;53;5310;5310062;6;0;0;0;0;0;0;0;0;0;0;0;6;6
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310063] NELLE;53;5310;5310063;1;0;0;0;0;0;0;0;0;0;0;0;1;1
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310070] NITA;53;5310;5310070;2;0;0;0;0;0;0;0;0;0;0;0;2;2
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310071] MAGEPANDA;53;5310;5310071;8;0;0;0;0;0;0;0;0;0;0;0;8;8
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310080] ALOK;53;5310;5310080;53;0;1;0;0;0;0;0;0;0;0;0;54;54
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310081] ALOK BARAT;53;5310;5310081;65;0;0;0;0;0;0;0;0;0;0;0;65;65
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310082] ALOK TIMUR;53;5310;5310082;8;0;0;0;0;0;0;0;0;0;0;0;8;8
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4402;[5310] SIKKA;53;5310;5310999;228;0;9;4;0;0;0;0;0;0;0;0;241;230
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310011] MEGO;53;5310;5310011;1;0;0;0;0;0;0;0;0;0;0;0;1;1
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310030] BOLA;53;5310;5310030;1;0;0;0;0;0;0;0;0;0;0;0;1;1
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310031] DORENG;53;5310;5310031;1;0;0;0;0;0;0;0;0;0;0;0;1;1
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310051] HEWOKLOANG;53;5310;5310051;1;0;0;0;0;0;0;0;0;0;0;0;1;1
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310052] KANGAE;53;5310;5310052;2;0;0;0;0;0;0;0;0;0;0;0;2;2
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310061] PALUE;53;5310;5310061;1;0;0;0;0;0;0;0;0;0;0;0;1;1
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310071] MAGEPANDA;53;5310;5310071;1;0;0;0;0;0;0;0;0;0;0;0;1;1
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310080] ALOK;53;5310;5310080;5;0;0;0;0;0;0;0;0;0;0;0;5;5
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310081] ALOK BARAT;53;5310;5310081;4;0;0;0;0;0;0;0;0;0;0;0;4;4
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310082] ALOK TIMUR;53;5310;5310082;7;0;0;0;0;0;0;0;0;0;0;0;7;7
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4403;[5310] SIKKA;53;5310;5310999;24;0;0;0;0;0;0;0;0;0;0;0;24;24
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4404;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310082] ALOK TIMUR;53;5310;5310082;3;0;0;0;0;0;0;0;0;0;0;0;3;3
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4405;[5310] SIKKA;53;5310;5310999;3;0;0;0;0;0;0;0;0;0;0;0;3;3
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4406;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310010] PAGA;53;5310;5310010;199;0;0;0;0;0;0;0;0;0;0;0;199;199
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310011] MEGO;53;5310;5310011;619;0;0;0;0;0;0;0;0;0;0;0;619;619
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310012] TANA WAWO;53;5310;5310012;579;0;0;0;0;0;0;0;0;0;0;0;579;579
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310020] LELA;53;5310;5310020;300;0;0;0;0;0;0;0;0;0;0;0;300;300
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310030] BOLA;53;5310;5310030;181;0;0;0;0;0;0;0;0;0;0;0;181;181
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310031] DORENG;53;5310;5310031;252;0;0;0;0;0;0;0;0;0;0;0;252;252
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310032] MAPITARA;53;5310;5310032;78;0;0;0;0;0;0;0;0;0;0;0;78;78
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310040] TALIBURA;53;5310;5310040;521;0;0;0;0;0;0;0;0;0;0;0;521;521
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310041] WAIGETE;53;5310;5310041;402;0;0;0;0;0;0;0;0;0;0;0;402;402
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310042] WAIBLAMA;53;5310;5310042;74;0;0;0;0;0;0;0;0;0;0;0;74;74
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310050] KEWAPANTE;53;5310;5310050;135;0;0;0;0;0;0;0;0;0;0;0;135;135
BAB_6_tabel_6_21_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4407;[5310051] HEWOKLOANG;53;5310;5310051;170;0;0;0;0;0;0;0;0;0;0;0;170;170
