tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_utp_panen_sendiri;n_utp_ijon;n_utp_tebas;n_utp_tdk_panen;n_utp_blm_panen
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310020] LELA;53;5310;5310020;42;0;0;2;3
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310030] BOLA;53;5310;5310030;477;3;0;38;376
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310031] DORENG;53;5310;5310031;1214;22;0;11;296
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310032] MAPITARA;53;5310;5310032;59;0;0;3;157
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310040] TALIBURA;53;5310;5310040;1;0;0;1;29
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310041] WAIGETE;53;5310;5310041;315;0;0;1;140
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310042] WAIBLAMA;53;5310;5310042;1;0;0;0;4
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310050] KEWAPANTE;53;5310;5310050;52;0;0;10;76
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310051] HEWOKLOANG;53;5310;5310051;993;2;1;23;154
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310052] KANGAE;53;5310;5310052;38;0;0;6;62
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310061] PALUE;53;5310;5310061;2;0;0;0;3
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310062] KOTING;53;5310;5310062;11;0;0;3;20
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310070] NITA;53;5310;5310070;150;0;0;20;140
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310080] ALOK;53;5310;5310080;5;0;0;1;2
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310081] ALOK BARAT;53;5310;5310081;2;0;0;0;3
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310082] ALOK TIMUR;53;5310;5310082;42;0;0;0;28
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3124;[5310] SIKKA;53;5310;5310999;3416;27;1;120;1662
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310012] TANA WAWO;53;5310;5310012;1;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310031] DORENG;53;5310;5310031;0;0;0;0;1
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310032] MAPITARA;53;5310;5310032;1;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310041] WAIGETE;53;5310;5310041;1;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310070] NITA;53;5310;5310070;0;0;0;0;1
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310071] MAGEPANDA;53;5310;5310071;1;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3125;[5310] SIKKA;53;5310;5310999;4;0;0;0;2
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310011] MEGO;53;5310;5310011;0;0;0;0;1
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310012] TANA WAWO;53;5310;5310012;5;0;0;0;1
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310020] LELA;53;5310;5310020;23;0;0;0;1
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310030] BOLA;53;5310;5310030;67;1;0;23;9
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310031] DORENG;53;5310;5310031;26;0;0;1;2
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310032] MAPITARA;53;5310;5310032;2;0;0;0;1
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310040] TALIBURA;53;5310;5310040;19;0;0;0;4
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310041] WAIGETE;53;5310;5310041;1;0;1;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;1
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310050] KEWAPANTE;53;5310;5310050;10;0;0;0;6
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310051] HEWOKLOANG;53;5310;5310051;150;0;0;12;7
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310052] KANGAE;53;5310;5310052;1;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310062] KOTING;53;5310;5310062;1;1;0;0;3
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310070] NITA;53;5310;5310070;153;0;0;12;7
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310071] MAGEPANDA;53;5310;5310071;3;0;0;0;1
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;6
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3126;[5310] SIKKA;53;5310;5310999;461;2;1;48;50
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3127;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3128;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3129;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3130;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_5_tabel_5_49_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3131;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
