tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;persentase_utp_seluruhnya_dijual;persentase_utp_sebagian_besar_dijual;persentase_utp_sebagian_besar_dikonsumsi;persentase_utp_belum_dijual
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310011] MEGO;53;5310;5310011;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310012] TANA WAWO;53;5310;5310012;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310020] LELA;53;5310;5310020;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310030] BOLA;53;5310;5310030;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310031] DORENG;53;5310;5310031;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310032] MAPITARA;53;5310;5310032;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310040] TALIBURA;53;5310;5310040;50.00;50.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310041] WAIGETE;53;5310;5310041;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310042] WAIBLAMA;53;5310;5310042;92.86;7.14;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310052] KANGAE;53;5310;5310052;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310061] PALUE;53;5310;5310061;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310062] KOTING;53;5310;5310062;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310063] NELLE;53;5310;5310063;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310070] NITA;53;5310;5310070;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310080] ALOK;53;5310;5310080;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310082] ALOK TIMUR;53;5310;5310082;80.00;20.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310] SIKKA;53;5310;5310999;92.50;7.50;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310010] PAGA;53;5310;5310010;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310011] MEGO;53;5310;5310011;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310020] LELA;53;5310;5310020;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310030] BOLA;53;5310;5310030;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310031] DORENG;53;5310;5310031;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310032] MAPITARA;53;5310;5310032;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310040] TALIBURA;53;5310;5310040;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310041] WAIGETE;53;5310;5310041;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310052] KANGAE;53;5310;5310052;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310061] PALUE;53;5310;5310061;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310062] KOTING;53;5310;5310062;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310063] NELLE;53;5310;5310063;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310070] NITA;53;5310;5310070;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310080] ALOK;53;5310;5310080;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310082] ALOK TIMUR;53;5310;5310082;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310] SIKKA;53;5310;5310999;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310010] PAGA;53;5310;5310010;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310011] MEGO;53;5310;5310011;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310020] LELA;53;5310;5310020;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310030] BOLA;53;5310;5310030;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310031] DORENG;53;5310;5310031;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310032] MAPITARA;53;5310;5310032;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310040] TALIBURA;53;5310;5310040;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310041] WAIGETE;53;5310;5310041;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310052] KANGAE;53;5310;5310052;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310061] PALUE;53;5310;5310061;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310062] KOTING;53;5310;5310062;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310063] NELLE;53;5310;5310063;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310070] NITA;53;5310;5310070;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310080] ALOK;53;5310;5310080;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310082] ALOK TIMUR;53;5310;5310082;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310] SIKKA;53;5310;5310999;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310010] PAGA;53;5310;5310010;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310011] MEGO;53;5310;5310011;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310020] LELA;53;5310;5310020;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310030] BOLA;53;5310;5310030;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310031] DORENG;53;5310;5310031;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310032] MAPITARA;53;5310;5310032;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310040] TALIBURA;53;5310;5310040;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310041] WAIGETE;53;5310;5310041;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310052] KANGAE;53;5310;5310052;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310061] PALUE;53;5310;5310061;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310062] KOTING;53;5310;5310062;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310063] NELLE;53;5310;5310063;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310070] NITA;53;5310;5310070;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310080] ALOK;53;5310;5310080;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310082] ALOK TIMUR;53;5310;5310082;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310] SIKKA;53;5310;5310999;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310010] PAGA;53;5310;5310010;14.29;50.00;35.71;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310011] MEGO;53;5310;5310011;13.76;29.82;53.67;2.75
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310012] TANA WAWO;53;5310;5310012;5.63;54.17;40.00;0.21
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310020] LELA;53;5310;5310020;60.00;20.00;20.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310030] BOLA;53;5310;5310030;14.40;52.00;33.60;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310031] DORENG;53;5310;5310031;29.07;54.65;16.28;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310032] MAPITARA;53;5310;5310032;8.70;60.87;30.43;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310040] TALIBURA;53;5310;5310040;10.67;30.67;57.33;1.33
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310041] WAIGETE;53;5310;5310041;31.37;37.25;29.41;1.96
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310042] WAIBLAMA;53;5310;5310042;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310050] KEWAPANTE;53;5310;5310050;50.00;50.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310051] HEWOKLOANG;53;5310;5310051;13.24;23.53;63.24;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310052] KANGAE;53;5310;5310052;25.58;58.14;13.95;2.33
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310061] PALUE;53;5310;5310061;64.29;0.00;28.57;7.14
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310062] KOTING;53;5310;5310062;33.33;66.67;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310063] NELLE;53;5310;5310063;50.00;50.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310070] NITA;53;5310;5310070;16.13;58.06;22.58;3.23
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310071] MAGEPANDA;53;5310;5310071;50.00;50.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310080] ALOK;53;5310;5310080;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310081] ALOK BARAT;53;5310;5310081;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310082] ALOK TIMUR;53;5310;5310082;19.23;76.92;3.85;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310] SIKKA;53;5310;5310999;14.06;45.95;39.04;0.94
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310010] PAGA;53;5310;5310010;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310011] MEGO;53;5310;5310011;33.33;66.67;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310020] LELA;53;5310;5310020;75.00;25.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310030] BOLA;53;5310;5310030;66.67;20.83;12.50;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310031] DORENG;53;5310;5310031;0.00;100.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310032] MAPITARA;53;5310;5310032;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310040] TALIBURA;53;5310;5310040;66.67;22.22;11.11;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310041] WAIGETE;53;5310;5310041;80.00;20.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310050] KEWAPANTE;53;5310;5310050;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310051] HEWOKLOANG;53;5310;5310051;0.00;66.67;33.33;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310052] KANGAE;53;5310;5310052;66.67;33.33;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310061] PALUE;53;5310;5310061;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310062] KOTING;53;5310;5310062;55.00;40.00;5.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310063] NELLE;53;5310;5310063;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310070] NITA;53;5310;5310070;40.31;45.74;13.95;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310071] MAGEPANDA;53;5310;5310071;0.00;100.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310080] ALOK;53;5310;5310080;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310082] ALOK TIMUR;53;5310;5310082;50.00;0.00;50.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310] SIKKA;53;5310;5310999;53.17;34.86;11.97;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310010] PAGA;53;5310;5310010;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310011] MEGO;53;5310;5310011;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310020] LELA;53;5310;5310020;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310030] BOLA;53;5310;5310030;93.83;4.94;0.00;1.23
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310031] DORENG;53;5310;5310031;80.00;20.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310032] MAPITARA;53;5310;5310032;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310040] TALIBURA;53;5310;5310040;20.00;80.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310041] WAIGETE;53;5310;5310041;29.02;68.65;0.26;2.07
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310050] KEWAPANTE;53;5310;5310050;42.55;57.45;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310051] HEWOKLOANG;53;5310;5310051;30.77;69.23;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310052] KANGAE;53;5310;5310052;31.25;68.23;0.52;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310061] PALUE;53;5310;5310061;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310062] KOTING;53;5310;5310062;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310063] NELLE;53;5310;5310063;44.14;54.48;0.69;0.69
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310070] NITA;53;5310;5310070;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310080] ALOK;53;5310;5310080;78.13;21.88;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310081] ALOK BARAT;53;5310;5310081;66.67;33.33;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310082] ALOK TIMUR;53;5310;5310082;75.98;23.58;0.44;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310] SIKKA;53;5310;5310999;46.99;51.84;0.33;0.83
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310010] PAGA;53;5310;5310010;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310011] MEGO;53;5310;5310011;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310012] TANA WAWO;53;5310;5310012;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310020] LELA;53;5310;5310020;95.38;0.00;0.00;4.62
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310030] BOLA;53;5310;5310030;99.23;0.19;0.19;0.38
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310031] DORENG;53;5310;5310031;97.35;0.76;0.00;1.89
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310032] MAPITARA;53;5310;5310032;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310040] TALIBURA;53;5310;5310040;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310041] WAIGETE;53;5310;5310041;98.18;1.82;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310042] WAIBLAMA;53;5310;5310042;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310050] KEWAPANTE;53;5310;5310050;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310051] HEWOKLOANG;53;5310;5310051;98.68;0.66;0.00;0.66
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310052] KANGAE;53;5310;5310052;100.00;0.00;0.00;0.00
BAB_5_tabel_5_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310061] PALUE;53;5310;5310061;100.00;0.00;0.00;0.00
