tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;ID;n_rtup_tunggal;n_rtup_campuran;n_rtup_tumpang_sari;n_rtup_asosiasi_antar_semusim;n_rtup_jumlah;n_rtup
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2144;[5310052] KANGAE;53;5310;5310052;36271449;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2144;[5310061] PALUE;53;5310;5310061;32241341;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2144;[5310062] KOTING;53;5310;5310062;28211862;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2144;[5310063] NELLE;53;5310;5310063;20151300;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2144;[5310070] NITA;53;5310;5310070;60453750;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2144;[5310071] MAGEPANDA;53;5310;5310071;32241908;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2144;[5310080] ALOK;53;5310;5310080;28211617;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2144;[5310081] ALOK BARAT;53;5310;5310081;16120902;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2144;[5310082] ALOK TIMUR;53;5310;5310082;44332398;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2144;[5310] SIKKA;53;5310;5310999;781870968;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310010] PAGA;53;5310;5310010;62156072;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310011] MEGO;53;5310;5310011;53277618;0;1;0;0;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310012] TANA WAWO;53;5310;5310012;44397905;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310020] LELA;53;5310;5310020;39958029;1;7;0;0;8;8
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310030] BOLA;53;5310;5310030;35518180;1;88;0;0;89;89
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310031] DORENG;53;5310;5310031;39957876;0;19;0;0;19;19
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310032] MAPITARA;53;5310;5310032;17759030;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310040] TALIBURA;53;5310;5310040;88793216;0;15;1;2;18;18
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310041] WAIGETE;53;5310;5310041;48835699;4;51;4;4;63;63
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310042] WAIBLAMA;53;5310;5310042;31077200;0;1;3;4;8;8
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310050] KEWAPANTE;53;5310;5310050;39956328;10;52;1;1;64;64
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310051] HEWOKLOANG;53;5310;5310051;31077088;2;112;0;0;114;114
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310052] KANGAE;53;5310;5310052;39956184;1;105;2;0;108;108
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310061] PALUE;53;5310;5310061;35517145;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310062] KOTING;53;5310;5310062;31077767;0;9;0;0;9;9
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310063] NELLE;53;5310;5310063;22198375;0;2;0;0;2;2
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310070] NITA;53;5310;5310070;66594975;0;15;0;0;15;15
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310071] MAGEPANDA;53;5310;5310071;35517228;5;2;0;0;7;7
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310080] ALOK;53;5310;5310080;31077522;1;4;0;0;5;5
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310081] ALOK BARAT;53;5310;5310081;17758562;0;0;0;1;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310082] ALOK TIMUR;53;5310;5310082;48835358;1;21;1;0;23;23
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2145;[5310] SIKKA;53;5310;5310999;861297357;26;504;12;12;554;554
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310010] PAGA;53;5310;5310010;59812056;0;1;0;0;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310011] MEGO;53;5310;5310011;51268254;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310012] TANA WAWO;53;5310;5310012;42723435;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310020] LELA;53;5310;5310020;38451006;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310030] BOLA;53;5310;5310030;34178604;0;14;0;0;14;14
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310031] DORENG;53;5310;5310031;38450853;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310032] MAPITARA;53;5310;5310032;17089242;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310040] TALIBURA;53;5310;5310040;85444033;1;132;2;105;240;240
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310041] WAIGETE;53;5310;5310041;46993771;0;0;0;2;2;2
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310042] WAIBLAMA;53;5310;5310042;29905064;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310050] KEWAPANTE;53;5310;5310050;38449296;10;9;0;0;19;19
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310051] HEWOKLOANG;53;5310;5310051;29904987;0;14;0;0;14;14
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310052] KANGAE;53;5310;5310052;38449161;1;2;0;0;3;3
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310061] PALUE;53;5310;5310061;34177811;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310062] KOTING;53;5310;5310062;29905638;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310063] NELLE;53;5310;5310063;21361140;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310070] NITA;53;5310;5310070;64083270;1;6;0;0;7;7
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310071] MAGEPANDA;53;5310;5310071;34177652;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310080] ALOK;53;5310;5310080;29905393;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310081] ALOK BARAT;53;5310;5310081;17088774;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310082] ALOK TIMUR;53;5310;5310082;46992231;3;9;0;0;12;12
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2146;[5310] SIKKA;53;5310;5310999;828811671;16;187;2;107;312;312
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310010] PAGA;53;5310;5310010;59907334;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310011] MEGO;53;5310;5310011;51349506;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310012] TANA WAWO;53;5310;5310012;42791145;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310020] LELA;53;5310;5310020;38511945;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310030] BOLA;53;5310;5310030;34232772;0;4;0;0;4;4
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310031] DORENG;53;5310;5310031;38511792;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310032] MAPITARA;53;5310;5310032;17116326;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310040] TALIBURA;53;5310;5310040;85578970;0;1;0;0;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310041] WAIGETE;53;5310;5310041;47068263;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310042] WAIBLAMA;53;5310;5310042;29952468;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310050] KEWAPANTE;53;5310;5310050;38510244;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310051] HEWOKLOANG;53;5310;5310051;29952356;0;4;0;0;4;4
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310052] KANGAE;53;5310;5310052;38510463;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310061] PALUE;53;5310;5310061;34232100;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310062] KOTING;53;5310;5310062;29953035;0;1;0;0;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310063] NELLE;53;5310;5310063;21394995;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310070] NITA;53;5310;5310070;64184835;0;1;0;0;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310071] MAGEPANDA;53;5310;5310071;34231820;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310080] ALOK;53;5310;5310080;29952790;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310081] ALOK BARAT;53;5310;5310081;17115858;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310082] ALOK TIMUR;53;5310;5310082;47064292;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310] SIKKA;53;5310;5310999;830123309;0;11;0;0;11;11
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310010] PAGA;53;5310;5310010;79569728;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310011] MEGO;53;5310;5310011;68203194;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310012] TANA WAWO;53;5310;5310012;56835885;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310020] LELA;53;5310;5310020;51152211;0;2;0;0;2;2
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310030] BOLA;53;5310;5310030;45468564;0;26;0;0;26;26
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310031] DORENG;53;5310;5310031;51152058;0;4;0;0;4;4
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310032] MAPITARA;53;5310;5310032;22734222;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310040] TALIBURA;53;5310;5310040;113668692;3;117;2;112;234;233
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310041] WAIGETE;53;5310;5310041;62517477;6;54;3;7;70;70
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310042] WAIBLAMA;53;5310;5310042;39783786;0;4;4;14;22;22
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310050] KEWAPANTE;53;5310;5310050;51150510;0;6;0;0;6;6
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310051] HEWOKLOANG;53;5310;5310051;39783674;2;66;0;0;68;68
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310052] KANGAE;53;5310;5310052;51150487;0;6;0;0;6;6
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310061] PALUE;53;5310;5310061;45467892;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310062] KOTING;53;5310;5310062;39784353;0;16;0;0;16;16
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310063] NELLE;53;5310;5310063;28417365;0;2;0;0;2;2
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310070] NITA;53;5310;5310070;85251945;0;26;0;0;26;26
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310071] MAGEPANDA;53;5310;5310071;45467612;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310080] ALOK;53;5310;5310080;39784108;0;1;0;0;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310081] ALOK BARAT;53;5310;5310081;22733754;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310082] ALOK TIMUR;53;5310;5310082;62514716;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310] SIKKA;53;5310;5310999;1102592233;11;330;9;133;483;482
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310010] PAGA;53;5310;5310010;77062371;0;1;0;0;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310011] MEGO;53;5310;5310011;66054342;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310012] TANA WAWO;53;5310;5310012;55045175;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310020] LELA;53;5310;5310020;49540572;1;3;0;0;4;4
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310030] BOLA;53;5310;5310030;44035996;0;23;0;0;23;23
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310031] DORENG;53;5310;5310031;49540419;0;2;0;0;2;2
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310032] MAPITARA;53;5310;5310032;22017938;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310040] TALIBURA;53;5310;5310040;110087635;1;2;0;2;5;5
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310041] WAIGETE;53;5310;5310041;60547696;1;3;2;1;7;7
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310042] WAIBLAMA;53;5310;5310042;38530289;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310050] KEWAPANTE;53;5310;5310050;49538871;3;10;2;0;15;15
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310051] HEWOKLOANG;53;5310;5310051;38530177;0;1;0;0;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310052] KANGAE;53;5310;5310052;49538727;6;12;1;0;19;19
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310061] PALUE;53;5310;5310061;44035082;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310062] KOTING;53;5310;5310062;38530856;0;2;0;0;2;2
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310063] NELLE;53;5310;5310063;27522010;1;5;0;0;6;6
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310070] NITA;53;5310;5310070;82565880;0;2;0;0;2;2
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310071] MAGEPANDA;53;5310;5310071;44035044;1;0;0;0;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310080] ALOK;53;5310;5310080;38530611;5;6;0;0;11;11
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310081] ALOK BARAT;53;5310;5310081;22017470;3;0;0;0;3;3
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310082] ALOK TIMUR;53;5310;5310082;60546750;3;23;2;0;28;28
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310] SIKKA;53;5310;5310999;1067853911;25;95;7;3;130;130
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310010] PAGA;53;5310;5310010;77536356;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310011] MEGO;53;5310;5310011;66460926;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310012] TANA WAWO;53;5310;5310012;55383995;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310020] LELA;53;5310;5310020;49845510;0;1;0;0;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310030] BOLA;53;5310;5310030;44307052;0;21;0;0;21;21
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310031] DORENG;53;5310;5310031;49845357;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310032] MAPITARA;53;5310;5310032;22153466;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310040] TALIBURA;53;5310;5310040;110765638;2;27;0;5;34;34
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310041] WAIGETE;53;5310;5310041;60920398;5;26;16;3;50;50
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310042] WAIBLAMA;53;5310;5310042;38767463;0;1;0;1;2;2
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310050] KEWAPANTE;53;5310;5310050;49843809;3;25;0;2;30;30
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310051] HEWOKLOANG;53;5310;5310051;38767351;0;26;0;0;26;26
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310052] KANGAE;53;5310;5310052;49843665;1;26;12;0;39;39
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310061] PALUE;53;5310;5310061;44305775;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310062] KOTING;53;5310;5310062;38768030;0;4;0;0;4;4
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310063] NELLE;53;5310;5310063;27691420;0;5;0;0;5;5
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310070] NITA;53;5310;5310070;83074110;1;15;0;0;16;16
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310071] MAGEPANDA;53;5310;5310071;44306100;2;0;0;1;3;3
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310080] ALOK;53;5310;5310080;38767785;2;6;0;1;9;9
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310081] ALOK BARAT;53;5310;5310081;22152998;2;1;0;2;5;5
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310082] ALOK TIMUR;53;5310;5310082;60920662;6;14;0;4;24;23
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310] SIKKA;53;5310;5310999;1074427866;24;198;28;19;269;268
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310010] PAGA;53;5310;5310010;82834941;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310011] MEGO;53;5310;5310011;71002311;0;1;0;0;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310012] TANA WAWO;53;5310;5310012;59168785;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310020] LELA;53;5310;5310020;53251821;0;7;0;0;7;7
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310030] BOLA;53;5310;5310030;47334884;0;3;0;0;3;3
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310031] DORENG;53;5310;5310031;53251668;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310032] MAPITARA;53;5310;5310032;23667382;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310040] TALIBURA;53;5310;5310040;118335702;1;3;0;0;4;4
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310041] WAIGETE;53;5310;5310041;65083667;0;7;1;0;8;8
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310042] WAIBLAMA;53;5310;5310042;41416816;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310050] KEWAPANTE;53;5310;5310050;53250120;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310051] HEWOKLOANG;53;5310;5310051;41416704;0;1;0;0;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310052] KANGAE;53;5310;5310052;53249976;0;3;1;1;5;5
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310061] PALUE;53;5310;5310061;47333244;0;0;0;0;0;0
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310062] KOTING;53;5310;5310062;41417262;0;1;0;0;1;1
BAB_4_tabel_4_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310063] NELLE;53;5310;5310063;29583815;0;0;0;0;0;0
