tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;jenis_produksi;n_utp_seluruhnya_dijual;n_utp_sebagian_besar_dijual;n_utp_sebagian_besar_dikonsumsi_sendiri;n_utp_seluruhnya_dikonsumsi_sendiri;n_utp_belum_dijual
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310062] KOTING;53;5310;5310062;9;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;1;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;10;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;11;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;12;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;13;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;14;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;15;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;16;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;17;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;18;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;19;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;2;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;20;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;21;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;22;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;23;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;24;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;25;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;26;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;27;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;28;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;3;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;4;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;5;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;6;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;7;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;8;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310063] NELLE;53;5310;5310063;9;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;1;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;10;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;11;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;12;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;13;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;14;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;15;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;16;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;17;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;18;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;19;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;2;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;20;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;21;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;22;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;23;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;24;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;25;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;26;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;27;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;28;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;3;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;4;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;5;1;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;6;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;7;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;8;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310070] NITA;53;5310;5310070;9;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;1;0;1;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;10;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;11;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;12;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;13;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;14;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;15;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;16;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;17;0;1;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;18;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;19;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;2;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;20;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;21;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;22;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;23;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;24;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;25;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;26;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;27;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;28;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;3;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;4;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;5;0;1;1;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;6;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;7;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;8;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310071] MAGEPANDA;53;5310;5310071;9;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;1;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;10;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;11;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;12;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;13;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;14;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;15;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;16;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;17;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;18;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;19;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;2;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;20;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;21;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;22;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;23;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;24;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;25;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;26;0;0;1;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;27;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;28;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;3;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;4;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;5;0;1;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;6;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;7;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;8;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310080] ALOK;53;5310;5310080;9;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;1;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;10;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;11;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;12;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;13;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;14;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;15;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;16;0;0;1;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;17;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;18;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;19;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;2;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;20;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;21;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;22;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;23;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;24;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;25;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;26;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;27;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;28;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;3;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;4;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;5;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;6;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;7;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;8;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310081] ALOK BARAT;53;5310;5310081;9;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;1;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;10;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;11;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;12;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;13;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;14;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;15;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;16;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;17;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;18;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;19;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;2;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;20;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;21;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;22;0;0;0;0;0
BAB_4_tabel_4_22_jenis_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2499;[5310082] ALOK TIMUR;53;5310;5310082;23;0;0;0;0;0
