tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;jenis_produksi;satuan_produksi;ID;sum_jumlah_tanaman_belum_menghasilkan;sum_jumlah_tanaman_menghasilkan;sum_jumlah_tanaman_tidak_menghasilkan;sum_produksi_volume;sum_produksi_nilai
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2115;[5310051] HEWOKLOANG;53;5310;5310051;5;1;3182149;0;39;0;244;275
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2115;[5310070] NITA;53;5310;5310070;5;1;6364164;5;205;2;2744;4390
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2115;[5310080] ALOK;53;5310;5310080;5;1;1590910;10;70;0;1995;3000
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2115;[5310082] ALOK TIMUR;53;5310;5310082;5;1;1590892;0;30;0;40;1100
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2115;[5310] SIKKA;53;5310;5310999;5;1;27046314;53;566;2;6571.99;19205
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310020] LELA;53;5310;5310020;5;1;1072920;0;1;0;30;100
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310030] BOLA;53;5310;5310030;5;1;1072906;0;1;0;125;125
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310040] TALIBURA;53;5310;5310040;5;1;5367646;0;27;0;970;1840
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310041] WAIGETE;53;5310;5310041;5;1;4291901;0;8;0;128;380
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310042] WAIBLAMA;53;5310;5310042;5;1;1072969;0;1;0;6;60
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310050] KEWAPANTE;53;5310;5310050;5;1;2145697;0;7;0;98;512
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310051] HEWOKLOANG;53;5310;5310051;5;1;3218521;0;9;0;155;450
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310052] KANGAE;53;5310;5310052;5;1;5364166;0;10;0;187;1685
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310062] KOTING;53;5310;5310062;5;1;2145629;0;3;0;15;68
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310063] NELLE;53;5310;5310063;5;1;1072809;0;1;0;40;50
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310070] NITA;53;5310;5310070;5;1;3218404;0;5;0;89;805
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310071] MAGEPANDA;53;5310;5310071;5;1;2145797;0;5;0;96;450
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310080] ALOK;53;5310;5310080;5;1;4291571;0;11;0;1237;1966
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310081] ALOK BARAT;53;5310;5310081;5;1;1072888;0;4;0;245;200
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310082] ALOK TIMUR;53;5310;5310082;5;1;3218639;0;4;0;253;1400
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2116;[5310] SIKKA;53;5310;5310999;5;1;40772463;0;97;0;3674;10091
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2120;[5310041] WAIGETE;53;5310;5310041;5;1;2357927;0;3;0;33;170
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2120;[5310050] KEWAPANTE;53;5310;5310050;5;1;1178837;0;2;0;1;20
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2120;[5310051] HEWOKLOANG;53;5310;5310051;5;1;3536473;0;9;0;71;230
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2120;[5310052] KANGAE;53;5310;5310052;5;1;1178813;0;1;0;5;50
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2120;[5310063] NELLE;53;5310;5310063;5;1;1178904;3;4;0;11;45
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2120;[5310070] NITA;53;5310;5310070;5;1;1178895;0;2;0;3.25;65
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2120;[5310081] ALOK BARAT;53;5310;5310081;5;1;2357744;0;9;3;155;110
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2120;[5310] SIKKA;53;5310;5310999;5;1;12967593;3;30;3;279.25;690
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310040] TALIBURA;53;5310;5310040;5;1;1203993;0;17;0;16320;61200
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310041] WAIGETE;53;5310;5310041;5;1;1203981;1;1;0;6;125
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310080] ALOK;53;5310;5310080;5;1;1203897;0;14;0;308;9240
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310] SIKKA;53;5310;5310999;5;1;3611871;1;32;0;16634;70565
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310080] ALOK;53;5310;5310080;5;1;2480230;0;12;0;264;7920
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310] SIKKA;53;5310;5310999;5;1;2480230;0;12;0;264;7920
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310012] TANA WAWO;53;5310;5310012;5;1;2654888;0;70;0;150;2200
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310051] HEWOKLOANG;53;5310;5310051;5;1;2652587;19;24;4;26;1730
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310071] MAGEPANDA;53;5310;5310071;5;1;2652647;0;2;0;3200;1600
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310] SIKKA;53;5310;5310999;5;1;7960122;19;96;4;3376;5530
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310051] HEWOKLOANG;53;5310;5310051;5;1;2530316;15;4;0;20;300
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310] SIKKA;53;5310;5310999;5;1;2530316;15;4;0;20;300
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310070] NITA;53;5310;5310070;5;1;2557013;0;2;0;4;230
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310] SIKKA;53;5310;5310999;5;1;2557013;0;2;0;4;230
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310012] TANA WAWO;53;5310;5310012;5;1;2024002;0;2;0;24;600
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310030] BOLA;53;5310;5310030;5;1;2024313;0;2;0;2;50
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310040] TALIBURA;53;5310;5310040;5;1;2024293;0;1;1;8;200
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310051] HEWOKLOANG;53;5310;5310051;5;1;4048714;4;4;0;45;1475
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310062] KOTING;53;5310;5310062;5;1;2024333;0;2;0;20;200
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310070] NITA;53;5310;5310070;5;1;8096665;0;111;0;260;890
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310071] MAGEPANDA;53;5310;5310071;5;1;2024195;0;1;0;280;105
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310] SIKKA;53;5310;5310999;5;1;22266515;4;123;1;639;3520
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310030] BOLA;53;5310;5310030;5;1;1815921;0;1;0;5;13
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310041] WAIGETE;53;5310;5310041;5;1;1815990;0;1;0;8;60
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310051] HEWOKLOANG;53;5310;5310051;5;1;3632599;0;4;0;8;170
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310052] KANGAE;53;5310;5310052;5;1;1816285;0;1;0;320;40
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310062] KOTING;53;5310;5310062;5;1;3631551;0;3;0;13;80
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310070] NITA;53;5310;5310070;5;1;1816255;0;20;0;140;4200
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310080] ALOK;53;5310;5310080;5;1;1816351;0;1;0;72;150
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310081] ALOK BARAT;53;5310;5310081;5;1;1816342;0;1;0;20;500
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310] SIKKA;53;5310;5310999;5;1;18161294;0;32;0;586;5213
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310040] TALIBURA;53;5310;5310040;5;1;2181775;0;2;0;35;175
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310071] MAGEPANDA;53;5310;5310071;5;1;2181795;0;1;0;5;50
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310080] ALOK;53;5310;5310080;5;1;2181786;0;2;0;425;255
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2129;[5310] SIKKA;53;5310;5310999;5;1;6545356;0;5;0;465;480
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310041] WAIGETE;53;5310;5310041;5;1;3310072;0;6;0;100;600
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310050] KEWAPANTE;53;5310;5310050;5;1;3310049;0;1;0;48;225
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310051] HEWOKLOANG;53;5310;5310051;5;1;3310041;0;3;0;5;75
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310063] NELLE;53;5310;5310063;5;1;3310122;0;5;1;48;390
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310071] MAGEPANDA;53;5310;5310071;5;1;3310102;0;2;0;5;60
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310] SIKKA;53;5310;5310999;5;1;16550386;0;17;1;206;1350
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310010] PAGA;53;5310;5310010;5;1;9648513;0;6;0;284;459
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310011] MEGO;53;5310;5310011;5;1;3216704;0;328;0;6300;6300
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310020] LELA;53;5310;5310020;5;1;12864800;1;10;0;185;1673
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310030] BOLA;53;5310;5310030;5;1;16081337;16;41;3;796;3318
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310031] DORENG;53;5310;5310031;5;1;9649673;6;9;0;341;1060
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310032] MAPITARA;53;5310;5310032;5;1;3216553;0;1;0;30;100
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310040] TALIBURA;53;5310;5310040;5;1;48239228;14;614;1;11530.8;39522
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310041] WAIGETE;53;5310;5310041;5;1;25728109;9;379;10;12492;64124
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310042] WAIBLAMA;53;5310;5310042;5;1;9649880;2;27;0;481;1765
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310050] KEWAPANTE;53;5310;5310050;5;1;25726652;4;136;9;5693;29741
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310051] HEWOKLOANG;53;5310;5310051;5;1;6433222;8;13;1;261;935
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310052] KANGAE;53;5310;5310052;5;1;25731263;34;118;1;8055.6;44382
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310062] KOTING;53;5310;5310062;5;1;22511456;8;73;1;1381;6043
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310063] NELLE;53;5310;5310063;5;1;16081799;2;63;0;3095;15195
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310070] NITA;53;5310;5310070;5;1;28942196;13;162;2;96346;577869
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310071] MAGEPANDA;53;5310;5310071;5;1;25726096;16;238;2;11068;41353
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310080] ALOK;53;5310;5310080;5;1;19294693;0;217;1;13213.2;70529
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310081] ALOK BARAT;53;5310;5310081;5;1;12863325;9;142;16;5953;48733
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310082] ALOK TIMUR;53;5310;5310082;5;1;32157930;17;281;0;18977.4;66280
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310] SIKKA;53;5310;5310999;5;1;353763429;159;2858;47;196483;1019381
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310040] TALIBURA;53;5310;5310040;5;1;3249927;0;2;0;21;145
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310052] KANGAE;53;5310;5310052;5;1;3249755;0;3;0;69;335
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310080] ALOK;53;5310;5310080;5;1;6499640;0;4;0;410;3000
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310] SIKKA;53;5310;5310999;5;1;12999322;0;9;0;500;3480
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310012] TANA WAWO;53;5310;5310012;5;1;3617997;0;20;0;665;625
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310040] TALIBURA;53;5310;5310040;5;1;7236131;1;4;0;126;990
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310051] HEWOKLOANG;53;5310;5310051;5;1;7231383;1;32;0;1904;13090
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310071] MAGEPANDA;53;5310;5310071;5;1;3615750;0;3;0;38;150
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310080] ALOK;53;5310;5310080;5;1;3615749;0;4;0;153;900
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310081] ALOK BARAT;53;5310;5310081;5;1;7233929;1;8;0;248;990
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310082] ALOK TIMUR;53;5310;5310082;5;1;10847196;0;7;0;1819;8060
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310] SIKKA;53;5310;5310999;5;1;43398135;3;78;0;4953;24805
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310030] BOLA;53;5310;5310030;5;1;3492996;0;1;0;44;100
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310032] MAPITARA;53;5310;5310032;5;1;3493311;0;13;0;230;650
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310041] WAIGETE;53;5310;5310041;5;1;10479840;8;51;0;2105;5670
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310042] WAIBLAMA;53;5310;5310042;5;1;3493276;2;2;0;32;160
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310050] KEWAPANTE;53;5310;5310050;5;1;3493270;0;4;0;38;150
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310063] NELLE;53;5310;5310063;5;1;3493340;0;5;0;94;210
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310070] NITA;53;5310;5310070;5;1;6986667;0;7;0;210;740
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310080] ALOK;53;5310;5310080;5;1;6986403;0;2;0;128;450
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310081] ALOK BARAT;53;5310;5310081;5;1;6986390;0;2;1;106;320
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310082] ALOK TIMUR;53;5310;5310082;5;1;6986892;0;2;0;140;465
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310] SIKKA;53;5310;5310999;5;1;55892385;10;89;1;3127;8915
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2137;[5310080] ALOK;53;5310;5310080;5;1;5679646;0;5;0;132;680
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2137;[5310] SIKKA;53;5310;5310999;5;1;5679646;0;5;0;132;680
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2138;[5310011] MEGO;53;5310;5310011;5;1;2749643;0;4;0;20;200
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2138;[5310020] LELA;53;5310;5310020;5;1;2750836;0;1;0;20;400
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2138;[5310041] WAIGETE;53;5310;5310041;5;1;11003584;0;27;3;1498;6121
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2138;[5310042] WAIBLAMA;53;5310;5310042;5;1;2749561;0;4;0;20;40
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2138;[5310050] KEWAPANTE;53;5310;5310050;5;1;2750877;0;1;0;42;50
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2138;[5310052] KANGAE;53;5310;5310052;5;1;2750863;0;3;0;229;1180
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2138;[5310070] NITA;53;5310;5310070;5;1;2750724;0;1;0;180;200
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2138;[5310071] MAGEPANDA;53;5310;5310071;5;1;5500269;0;7;0;124;460
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2138;[5310080] ALOK;53;5310;5310080;5;1;10999378;1;17;0;2871;11060
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2138;[5310081] ALOK BARAT;53;5310;5310081;5;1;2750696;0;3;0;34;180
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2138;[5310082] ALOK TIMUR;53;5310;5310082;5;1;13753561;0;28;0;2147;6845
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2138;[5310] SIKKA;53;5310;5310999;5;1;60509992;1;96;3;7185;26736
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2139;[5310011] MEGO;53;5310;5310011;5;1;5599370;0;6;0;69;225
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2139;[5310020] LELA;53;5310;5310020;5;1;5580744;4;15;1;373;1575
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2139;[5310030] BOLA;53;5310;5310030;5;1;16797938;3;29;0;1153;4264
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2139;[5310040] TALIBURA;53;5310;5310040;5;1;19593902;2;116;0;263.8;1888
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2139;[5310041] WAIGETE;53;5310;5310041;5;1;25191900;5;315;0;11464;44702
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2139;[5310042] WAIBLAMA;53;5310;5310042;5;1;2799110;0;1;0;1;7
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2139;[5310050] KEWAPANTE;53;5310;5310050;5;1;22392762;2;100;0;3242;18343
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2139;[5310051] HEWOKLOANG;53;5310;5310051;5;1;11196029;4;29;0;434.92;1895
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2139;[5310052] KANGAE;53;5310;5310052;5;1;19592922;1;59;0;4314;14793
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2139;[5310062] KOTING;53;5310;5310062;5;1;11196066;0;65;1;1413;5770
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2139;[5310063] NELLE;53;5310;5310063;5;1;8396975;2;53;0;1848;7104
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2139;[5310070] NITA;53;5310;5310070;5;1;13994856;1;38;0;2791;5595
BAB_4_tabel_4_60_jenis_satuan_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2139;[5310071] MAGEPANDA;53;5310;5310071;5;1;13995174;0;27;0;912;3615
