tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;ID;n_utp_tunggal;n_utp_campuran;n_utp_tumpang_sari;n_utp_asosiasi_antar_semusim;n_utp_jumlah;n_utp
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310062] KOTING;53;5310;5310062;39004280;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310063] NELLE;53;5310;5310063;27860170;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310070] NITA;53;5310;5310070;83582026;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310071] MAGEPANDA;53;5310;5310071;44577052;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310080] ALOK;53;5310;5310080;39004868;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310081] ALOK BARAT;53;5310;5310081;22288474;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310082] ALOK TIMUR;53;5310;5310082;61293221;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310] SIKKA;53;5310;5310999;1080996575;0;11;0;0;11;11
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310010] PAGA;53;5310;5310010;75128277;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310011] MEGO;53;5310;5310011;64395510;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310012] TANA WAWO;53;5310;5310012;53662815;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310020] LELA;53;5310;5310020;48296448;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310030] BOLA;53;5310;5310030;42930108;0;26;0;0;26;26
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310031] DORENG;53;5310;5310031;48296890;0;4;0;0;4;4
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310032] MAPITARA;53;5310;5310032;21465470;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310040] TALIBURA;53;5310;5310040;107327110;3;117;2;117;239;239
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310041] WAIGETE;53;5310;5310041;59029740;6;55;3;7;71;71
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310042] WAIBLAMA;53;5310;5310042;37564317;0;4;4;14;22;22
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310050] KEWAPANTE;53;5310;5310050;48296907;0;6;0;0;6;6
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310051] HEWOKLOANG;53;5310;5310051;37568126;2;67;0;0;69;69
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310052] KANGAE;53;5310;5310052;48308526;0;6;0;0;6;6
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310061] PALUE;53;5310;5310061;42940844;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310062] KOTING;53;5310;5310062;37573186;0;16;0;0;16;16
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310063] NELLE;53;5310;5310063;26837960;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310070] NITA;53;5310;5310070;80513730;0;26;0;0;26;26
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310071] MAGEPANDA;53;5310;5310071;42940564;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310080] ALOK;53;5310;5310080;37573298;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310081] ALOK BARAT;53;5310;5310081;21470706;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310082] ALOK TIMUR;53;5310;5310082;59044359;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310] SIKKA;53;5310;5310999;1041164891;11;332;9;138;490;490
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310010] PAGA;53;5310;5310010;76106653;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310011] MEGO;53;5310;5310011;65232333;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310012] TANA WAWO;53;5310;5310012;54355705;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310020] LELA;53;5310;5310020;48920049;1;3;0;0;4;4
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310030] BOLA;53;5310;5310030;43484420;0;23;0;0;23;23
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310031] DORENG;53;5310;5310031;48919896;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310032] MAPITARA;53;5310;5310032;21742150;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310040] TALIBURA;53;5310;5310040;108710986;1;2;0;2;5;5
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310041] WAIGETE;53;5310;5310041;59791919;1;3;2;1;7;7
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310042] WAIBLAMA;53;5310;5310042;38049340;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310050] KEWAPANTE;53;5310;5310050;48920508;3;10;2;0;15;15
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310051] HEWOKLOANG;53;5310;5310051;38049228;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310052] KANGAE;53;5310;5310052;48920364;6;12;1;0;19;19
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310061] PALUE;53;5310;5310061;43484700;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310062] KOTING;53;5310;5310062;38048824;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310063] NELLE;53;5310;5310063;27177280;1;5;0;0;6;6
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310070] NITA;53;5310;5310070;81531690;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310071] MAGEPANDA;53;5310;5310071;43483476;1;0;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310080] ALOK;53;5310;5310080;38047989;5;6;0;0;11;11
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310081] ALOK BARAT;53;5310;5310081;21741686;3;0;0;0;3;3
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310082] ALOK TIMUR;53;5310;5310082;59789554;3;23;2;0;28;28
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310] SIKKA;53;5310;5310999;1054508750;25;95;7;3;130;130
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310010] PAGA;53;5310;5310010;114179051;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310011] MEGO;53;5310;5310011;97867602;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310012] TANA WAWO;53;5310;5310012;81556225;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310020] LELA;53;5310;5310020;73400517;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310030] BOLA;53;5310;5310030;65244246;0;21;0;0;21;21
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310031] DORENG;53;5310;5310031;73399302;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310032] MAPITARA;53;5310;5310032;32621886;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310040] TALIBURA;53;5310;5310040;163109190;2;27;0;5;34;34
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310041] WAIGETE;53;5310;5310041;89709884;5;26;16;3;50;50
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310042] WAIBLAMA;53;5310;5310042;57088045;0;1;0;1;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310050] KEWAPANTE;53;5310;5310050;73399551;3;25;0;2;30;30
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310051] HEWOKLOANG;53;5310;5310051;57088759;0;26;0;0;26;26
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310052] KANGAE;53;5310;5310052;73399761;1;26;12;0;39;39
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310061] PALUE;53;5310;5310061;65244164;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310062] KOTING;53;5310;5310062;57088591;0;4;0;0;4;4
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310063] NELLE;53;5310;5310063;40777535;0;5;0;0;5;5
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310070] NITA;53;5310;5310070;122332455;1;15;0;0;16;16
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310071] MAGEPANDA;53;5310;5310071;65246020;2;0;0;1;3;3
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310080] ALOK;53;5310;5310080;57090838;2;6;0;1;9;9
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310081] ALOK BARAT;53;5310;5310081;32623314;2;1;0;2;5;5
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310082] ALOK TIMUR;53;5310;5310082;89714031;6;14;0;4;24;24
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310] SIKKA;53;5310;5310999;1582180967;24;198;28;19;269;269
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310010] PAGA;53;5310;5310010;78397857;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310011] MEGO;53;5310;5310011;67199322;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310012] TANA WAWO;53;5310;5310012;55999325;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310020] LELA;53;5310;5310020;50399307;0;7;0;0;7;7
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310030] BOLA;53;5310;5310030;44799316;0;3;0;0;3;3
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310031] DORENG;53;5310;5310031;50399154;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310032] MAPITARA;53;5310;5310032;22399598;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310040] TALIBURA;53;5310;5310040;112002734;1;3;0;0;4;4
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310041] WAIGETE;53;5310;5310041;61602508;0;7;1;0;8;8
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310042] WAIBLAMA;53;5310;5310042;39201533;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310050] KEWAPANTE;53;5310;5310050;50401899;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310051] HEWOKLOANG;53;5310;5310051;39201421;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310052] KANGAE;53;5310;5310052;50401755;0;3;1;1;5;5
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310061] PALUE;53;5310;5310061;44802206;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310062] KOTING;53;5310;5310062;39202086;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310063] NELLE;53;5310;5310063;28001460;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310070] NITA;53;5310;5310070;84004230;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310071] MAGEPANDA;53;5310;5310071;44802164;0;0;1;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310080] ALOK;53;5310;5310080;39201841;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310081] ALOK BARAT;53;5310;5310081;22401030;1;1;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310082] ALOK TIMUR;53;5310;5310082;61602393;1;0;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310] SIKKA;53;5310;5310999;1086423139;3;28;3;1;35;35
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310010] PAGA;53;5310;5310010;70439131;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310011] MEGO;53;5310;5310011;60376242;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310012] TANA WAWO;53;5310;5310012;50313425;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310020] LELA;53;5310;5310020;45282830;0;4;0;0;4;4
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310030] BOLA;53;5310;5310030;40251548;0;3;0;0;3;3
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310031] DORENG;53;5310;5310031;45282915;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310032] MAPITARA;53;5310;5310032;20125714;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310040] TALIBURA;53;5310;5310040;100628330;2;7;1;1;11;11
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310041] WAIGETE;53;5310;5310041;55345411;3;10;2;0;15;15
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310042] WAIBLAMA;53;5310;5310042;35219030;0;0;2;3;5;5
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310050] KEWAPANTE;53;5310;5310050;45281385;4;2;2;0;8;8
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310051] HEWOKLOANG;53;5310;5310051;35218799;0;4;0;1;5;5
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310052] KANGAE;53;5310;5310052;45281241;2;5;0;0;7;7
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310061] PALUE;53;5310;5310061;40249924;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310062] KOTING;53;5310;5310062;35218631;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310063] NELLE;53;5310;5310063;25156135;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310070] NITA;53;5310;5310070;75469088;0;9;0;0;9;9
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310071] MAGEPANDA;53;5310;5310071;40250596;1;1;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310080] ALOK;53;5310;5310080;35219219;0;1;0;1;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310081] ALOK BARAT;53;5310;5310081;20125246;1;2;0;0;3;3
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310082] ALOK TIMUR;53;5310;5310082;55344344;0;5;0;0;5;5
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310] SIKKA;53;5310;5310999;976079184;13;55;7;6;81;81
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310010] PAGA;53;5310;5310010;71389570;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310011] MEGO;53;5310;5310011;61190598;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310012] TANA WAWO;53;5310;5310012;50992055;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310020] LELA;53;5310;5310020;45892764;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310030] BOLA;53;5310;5310030;40793500;0;8;0;0;8;8
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310031] DORENG;53;5310;5310031;45892611;0;18;0;0;18;18
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310032] MAPITARA;53;5310;5310032;20397166;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310040] TALIBURA;53;5310;5310040;101985590;2;7;0;2;11;11
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310041] WAIGETE;53;5310;5310041;56091904;3;7;1;1;12;12
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310042] WAIBLAMA;53;5310;5310042;35694785;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310050] KEWAPANTE;53;5310;5310050;45893223;3;14;1;1;19;19
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310051] HEWOKLOANG;53;5310;5310051;35694673;0;18;0;0;18;18
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310052] KANGAE;53;5310;5310052;45609481;1;7;0;0;8;8
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310061] PALUE;53;5310;5310061;40469668;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310062] KOTING;53;5310;5310062;35410907;0;4;0;0;4;4
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310063] NELLE;53;5310;5310063;25293475;2;0;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310070] NITA;53;5310;5310070;75880275;0;5;0;0;5;5
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310071] MAGEPANDA;53;5310;5310071;40469388;4;1;0;0;5;5
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310080] ALOK;53;5310;5310080;35410662;0;2;0;2;4;4
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310081] ALOK BARAT;53;5310;5310081;20234880;1;0;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310082] ALOK TIMUR;53;5310;5310082;55646492;0;3;0;0;3;3
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310] SIKKA;53;5310;5310999;986333667;16;96;2;6;120;120
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310010] PAGA;53;5310;5310010;68375643;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310011] MEGO;53;5310;5310011;58607538;0;3;0;0;3;3
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310012] TANA WAWO;53;5310;5310012;48834753;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310020] LELA;53;5310;5310020;43950123;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310030] BOLA;53;5310;5310030;39066708;1;0;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310031] DORENG;53;5310;5310031;43949970;0;15;0;0;15;15
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310032] MAPITARA;53;5310;5310032;19533294;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310040] TALIBURA;53;5310;5310040;97666230;0;7;0;1;8;8
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310041] WAIGETE;53;5310;5310041;53717446;0;7;0;0;7;7
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310042] WAIBLAMA;53;5310;5310042;34183842;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310050] KEWAPANTE;53;5310;5310050;43950582;2;20;0;0;22;22
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310051] HEWOKLOANG;53;5310;5310051;34183730;0;11;0;1;12;12
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310052] KANGAE;53;5310;5310052;43950438;1;2;0;0;3;3
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310061] PALUE;53;5310;5310061;39066988;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310062] KOTING;53;5310;5310062;34183562;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310063] NELLE;53;5310;5310063;24416564;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310070] NITA;53;5310;5310070;73248480;0;17;0;0;17;17
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310071] MAGEPANDA;53;5310;5310071;39065764;2;6;0;0;8;8
