tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_rtup;jumlah_tanaman_belum_menghasilkan;jumlah_tanaman_menghasilkan;jumlah_tanaman_tidak_menghasilkan;sum_produksi_volume;sum_produksi_nilai;produktivitas
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310020] LELA;53;5310;5310020;161;154;1343;47;7022;163595;5
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310030] BOLA;53;5310;5310030;814;428;6975;226;41199;955400;6
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310031] DORENG;53;5310;5310031;913;1202;11045;186;87525;2637485;8
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310032] MAPITARA;53;5310;5310032;1087;2183;21191;218;182207;2956862;9
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310040] TALIBURA;53;5310;5310040;1055;7002;22235;546;190698;1954501;9
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310041] WAIGETE;53;5310;5310041;964;4157;22080;1463;105551;2339639;5
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310042] WAIBLAMA;53;5310;5310042;962;7823;28876;1931;120315;2576365;4
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310050] KEWAPANTE;53;5310;5310050;291;345;2368;16;19103;552718;8
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310051] HEWOKLOANG;53;5310;5310051;780;117;5545;68;43987;1190224;8
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310052] KANGAE;53;5310;5310052;468;206;3496;35;29465;577354;8
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310061] PALUE;53;5310;5310061;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310062] KOTING;53;5310;5310062;45;13;175;4;1122;29540;6
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310063] NELLE;53;5310;5310063;18;32;69;4;709;8938;10
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310070] NITA;53;5310;5310070;1829;6725;66669;1848;209043;6464435;3
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310071] MAGEPANDA;53;5310;5310071;122;1157;5638;162;26622;778119;5
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310080] ALOK;53;5310;5310080;13;61;308;17;1436;35188;5
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310081] ALOK BARAT;53;5310;5310081;63;251;1800;127;14343;465469;8
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310082] ALOK TIMUR;53;5310;5310082;82;144;3079;24;13022;274574;4
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310] SIKKA;53;5310;5310999;13535;53920;357898;16350;1556274;37526892;4
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310010] PAGA;53;5310;5310010;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310011] MEGO;53;5310;5310011;4;116;783;100;1514;55800;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310012] TANA WAWO;53;5310;5310012;6;0;251;0;424;12555;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310020] LELA;53;5310;5310020;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310030] BOLA;53;5310;5310030;1;5;25;0;100;300;4
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310031] DORENG;53;5310;5310031;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310032] MAPITARA;53;5310;5310032;4;0;75;0;2768;8736;37
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310040] TALIBURA;53;5310;5310040;3;16;87;0;150;2865;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310041] WAIGETE;53;5310;5310041;4;16;84;12;241;4510;3
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310042] WAIBLAMA;53;5310;5310042;15;26;161;3;772;12552;5
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310052] KANGAE;53;5310;5310052;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310061] PALUE;53;5310;5310061;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310062] KOTING;53;5310;5310062;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310063] NELLE;53;5310;5310063;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310070] NITA;53;5310;5310070;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310080] ALOK;53;5310;5310080;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310082] ALOK TIMUR;53;5310;5310082;6;11;26;0;485;13850;19
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310] SIKKA;53;5310;5310999;43;190;1492;115;6454;111168;4
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310010] PAGA;53;5310;5310010;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310011] MEGO;53;5310;5310011;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310020] LELA;53;5310;5310020;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310030] BOLA;53;5310;5310030;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310031] DORENG;53;5310;5310031;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310032] MAPITARA;53;5310;5310032;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310040] TALIBURA;53;5310;5310040;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310041] WAIGETE;53;5310;5310041;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310052] KANGAE;53;5310;5310052;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310061] PALUE;53;5310;5310061;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310062] KOTING;53;5310;5310062;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310063] NELLE;53;5310;5310063;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310070] NITA;53;5310;5310070;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310080] ALOK;53;5310;5310080;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310082] ALOK TIMUR;53;5310;5310082;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310] SIKKA;53;5310;5310999;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310010] PAGA;53;5310;5310010;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310011] MEGO;53;5310;5310011;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310020] LELA;53;5310;5310020;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310030] BOLA;53;5310;5310030;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310031] DORENG;53;5310;5310031;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310032] MAPITARA;53;5310;5310032;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310040] TALIBURA;53;5310;5310040;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310041] WAIGETE;53;5310;5310041;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310052] KANGAE;53;5310;5310052;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310061] PALUE;53;5310;5310061;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310062] KOTING;53;5310;5310062;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310063] NELLE;53;5310;5310063;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310070] NITA;53;5310;5310070;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310080] ALOK;53;5310;5310080;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310082] ALOK TIMUR;53;5310;5310082;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310] SIKKA;53;5310;5310999;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310010] PAGA;53;5310;5310010;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310011] MEGO;53;5310;5310011;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310020] LELA;53;5310;5310020;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310030] BOLA;53;5310;5310030;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310031] DORENG;53;5310;5310031;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310032] MAPITARA;53;5310;5310032;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310040] TALIBURA;53;5310;5310040;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310041] WAIGETE;53;5310;5310041;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310052] KANGAE;53;5310;5310052;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310061] PALUE;53;5310;5310061;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310062] KOTING;53;5310;5310062;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310063] NELLE;53;5310;5310063;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310070] NITA;53;5310;5310070;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310080] ALOK;53;5310;5310080;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310082] ALOK TIMUR;53;5310;5310082;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310] SIKKA;53;5310;5310999;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310010] PAGA;53;5310;5310010;16;174;1365;0;541;20130;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310011] MEGO;53;5310;5310011;290;4634;9939;82;7657;212349;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310012] TANA WAWO;53;5310;5310012;546;4307;26052;241;25543;647184;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310020] LELA;53;5310;5310020;5;13;225;0;155;5500;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310030] BOLA;53;5310;5310030;141;2299;4669;130;4172;139010;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310031] DORENG;53;5310;5310031;100;610;2455;5;1932;58550;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310032] MAPITARA;53;5310;5310032;25;295;1938;4;663;18080;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310040] TALIBURA;53;5310;5310040;84;1501;2152;286;2965;95286;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310041] WAIGETE;53;5310;5310041;56;886;1569;136;1229;35940;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310042] WAIBLAMA;53;5310;5310042;9;112;95;0;52;1550;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310050] KEWAPANTE;53;5310;5310050;6;51;58;0;35;1650;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310051] HEWOKLOANG;53;5310;5310051;100;1165;2184;81;1390;43247;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310052] KANGAE;53;5310;5310052;46;50;1571;0;1489;42090;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310061] PALUE;53;5310;5310061;35;1321;379;20;409;15430;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310062] KOTING;53;5310;5310062;3;0;11;0;49;1270;4
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310063] NELLE;53;5310;5310063;2;15;15;0;46;1130;3
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310070] NITA;53;5310;5310070;49;286;640;36;654;20814;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310071] MAGEPANDA;53;5310;5310071;2;0;150;20;115;3175;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310080] ALOK;53;5310;5310080;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310081] ALOK BARAT;53;5310;5310081;1;0;50;0;100;2500;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310082] ALOK TIMUR;53;5310;5310082;30;137;844;5;2235;82145;3
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310] SIKKA;53;5310;5310999;1546;17856;56361;1046;51431;1447030;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310010] PAGA;53;5310;5310010;3;30;21;0;13;1560;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310011] MEGO;53;5310;5310011;5;17;95;0;75;6425;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310012] TANA WAWO;53;5310;5310012;1;20;0;0;0;0;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310020] LELA;53;5310;5310020;10;39;2616;0;1034;102385;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310030] BOLA;53;5310;5310030;128;716;1648;112;1533;96035;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310031] DORENG;53;5310;5310031;2;5;100;0;15;1350;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310032] MAPITARA;53;5310;5310032;2;40;20;0;200;400;10
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310040] TALIBURA;53;5310;5310040;11;226;548;50;325;22395;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310041] WAIGETE;53;5310;5310041;5;12;37;0;37;3000;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310050] KEWAPANTE;53;5310;5310050;1;0;4;0;34;100;9
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310051] HEWOKLOANG;53;5310;5310051;6;213;74;20;69;6315;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310052] KANGAE;53;5310;5310052;4;10;51;0;15;620;0
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310061] PALUE;53;5310;5310061;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310062] KOTING;53;5310;5310062;26;115;165;5;90;7795;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310063] NELLE;53;5310;5310063;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310070] NITA;53;5310;5310070;143;895;3266;1;8986;234865;3
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310071] MAGEPANDA;53;5310;5310071;1;0;2;0;3;60;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310080] ALOK;53;5310;5310080;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310082] ALOK TIMUR;53;5310;5310082;2;0;34;0;42;3840;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310] SIKKA;53;5310;5310999;350;2338;8681;188;12471;487145;1
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310010] PAGA;53;5310;5310010;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310011] MEGO;53;5310;5310011;2;0;6;0;700;900;117
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310020] LELA;53;5310;5310020;-;-;-;-;-;-;-
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310030] BOLA;53;5310;5310030;88;258;824;51;34879;171234;42
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310031] DORENG;53;5310;5310031;16;72;165;13;7700;53940;47
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310032] MAPITARA;53;5310;5310032;4;170;80;0;180;540;2
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310040] TALIBURA;53;5310;5310040;33;52;239;34;140579;541679;588
BAB_5_tabel_5_42_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310041] WAIGETE;53;5310;5310041;383;1625;5456;250;2777328;10139097;509
