tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;persentase_rtup_seluruhnya_dijual;persentase_rtup_sebagian_besar_dijual;persentase_rtup_sebagian_besar_dikonsumsi;persentase_rtup_belum_dijual
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310082] ALOK TIMUR;53;5310;5310082;92.41;5.06;2.53;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3114;[5310] SIKKA;53;5310;5310999;97.12;2.47;0.17;0.32
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310010] PAGA;53;5310;5310010;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310011] MEGO;53;5310;5310011;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310012] TANA WAWO;53;5310;5310012;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310020] LELA;53;5310;5310020;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310030] BOLA;53;5310;5310030;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310031] DORENG;53;5310;5310031;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310032] MAPITARA;53;5310;5310032;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310040] TALIBURA;53;5310;5310040;50.00;50.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310041] WAIGETE;53;5310;5310041;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310042] WAIBLAMA;53;5310;5310042;92.86;7.14;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310052] KANGAE;53;5310;5310052;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310061] PALUE;53;5310;5310061;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310062] KOTING;53;5310;5310062;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310063] NELLE;53;5310;5310063;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310070] NITA;53;5310;5310070;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310080] ALOK;53;5310;5310080;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310082] ALOK TIMUR;53;5310;5310082;80.00;20.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3115;[5310] SIKKA;53;5310;5310999;92.50;7.50;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310010] PAGA;53;5310;5310010;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310011] MEGO;53;5310;5310011;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310020] LELA;53;5310;5310020;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310030] BOLA;53;5310;5310030;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310031] DORENG;53;5310;5310031;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310032] MAPITARA;53;5310;5310032;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310040] TALIBURA;53;5310;5310040;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310041] WAIGETE;53;5310;5310041;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310052] KANGAE;53;5310;5310052;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310061] PALUE;53;5310;5310061;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310062] KOTING;53;5310;5310062;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310063] NELLE;53;5310;5310063;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310070] NITA;53;5310;5310070;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310080] ALOK;53;5310;5310080;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310082] ALOK TIMUR;53;5310;5310082;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3116;[5310] SIKKA;53;5310;5310999;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310010] PAGA;53;5310;5310010;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310011] MEGO;53;5310;5310011;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310020] LELA;53;5310;5310020;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310030] BOLA;53;5310;5310030;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310031] DORENG;53;5310;5310031;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310032] MAPITARA;53;5310;5310032;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310040] TALIBURA;53;5310;5310040;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310041] WAIGETE;53;5310;5310041;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310052] KANGAE;53;5310;5310052;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310061] PALUE;53;5310;5310061;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310062] KOTING;53;5310;5310062;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310063] NELLE;53;5310;5310063;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310070] NITA;53;5310;5310070;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310080] ALOK;53;5310;5310080;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310082] ALOK TIMUR;53;5310;5310082;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3117;[5310] SIKKA;53;5310;5310999;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310010] PAGA;53;5310;5310010;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310011] MEGO;53;5310;5310011;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310020] LELA;53;5310;5310020;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310030] BOLA;53;5310;5310030;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310031] DORENG;53;5310;5310031;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310032] MAPITARA;53;5310;5310032;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310040] TALIBURA;53;5310;5310040;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310041] WAIGETE;53;5310;5310041;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310050] KEWAPANTE;53;5310;5310050;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310051] HEWOKLOANG;53;5310;5310051;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310052] KANGAE;53;5310;5310052;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310061] PALUE;53;5310;5310061;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310062] KOTING;53;5310;5310062;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310063] NELLE;53;5310;5310063;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310070] NITA;53;5310;5310070;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310080] ALOK;53;5310;5310080;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310082] ALOK TIMUR;53;5310;5310082;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3118;[5310] SIKKA;53;5310;5310999;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310010] PAGA;53;5310;5310010;14.29;50.00;35.71;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310011] MEGO;53;5310;5310011;13.76;29.82;53.67;2.75
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310012] TANA WAWO;53;5310;5310012;5.63;54.17;40.00;0.21
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310020] LELA;53;5310;5310020;60.00;20.00;20.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310030] BOLA;53;5310;5310030;14.66;51.72;34.48;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310031] DORENG;53;5310;5310031;29.07;54.65;16.28;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310032] MAPITARA;53;5310;5310032;8.70;60.87;30.43;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310040] TALIBURA;53;5310;5310040;10.96;31.51;57.53;1.37
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310041] WAIGETE;53;5310;5310041;29.17;39.58;31.25;2.08
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310042] WAIBLAMA;53;5310;5310042;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310050] KEWAPANTE;53;5310;5310050;50.00;50.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310051] HEWOKLOANG;53;5310;5310051;13.24;23.53;63.24;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310052] KANGAE;53;5310;5310052;26.19;57.14;14.29;2.38
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310061] PALUE;53;5310;5310061;64.29;0.00;28.57;7.14
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310062] KOTING;53;5310;5310062;33.33;66.67;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310063] NELLE;53;5310;5310063;50.00;50.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310070] NITA;53;5310;5310070;16.13;58.06;22.58;3.23
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310071] MAGEPANDA;53;5310;5310071;50.00;50.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310080] ALOK;53;5310;5310080;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310081] ALOK BARAT;53;5310;5310081;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310082] ALOK TIMUR;53;5310;5310082;19.23;76.92;3.85;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3119;[5310] SIKKA;53;5310;5310999;13.99;46.03;39.27;0.95
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310010] PAGA;53;5310;5310010;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310011] MEGO;53;5310;5310011;33.33;66.67;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310020] LELA;53;5310;5310020;75.00;25.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310030] BOLA;53;5310;5310030;67.74;20.43;12.90;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310031] DORENG;53;5310;5310031;0.00;100.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310032] MAPITARA;53;5310;5310032;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310040] TALIBURA;53;5310;5310040;66.67;22.22;11.11;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310041] WAIGETE;53;5310;5310041;80.00;20.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310050] KEWAPANTE;53;5310;5310050;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310051] HEWOKLOANG;53;5310;5310051;0.00;66.67;33.33;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310052] KANGAE;53;5310;5310052;66.67;33.33;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310061] PALUE;53;5310;5310061;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310062] KOTING;53;5310;5310062;55.00;40.00;5.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310063] NELLE;53;5310;5310063;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310070] NITA;53;5310;5310070;40.48;45.24;14.29;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310071] MAGEPANDA;53;5310;5310071;0.00;100.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310080] ALOK;53;5310;5310080;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310081] ALOK BARAT;53;5310;5310081;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310082] ALOK TIMUR;53;5310;5310082;50.00;0.00;50.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3120;[5310] SIKKA;53;5310;5310999;53.60;34.53;12.23;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310010] PAGA;53;5310;5310010;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310011] MEGO;53;5310;5310011;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310012] TANA WAWO;53;5310;5310012;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310020] LELA;53;5310;5310020;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310030] BOLA;53;5310;5310030;95.00;5.00;0.00;1.25
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310031] DORENG;53;5310;5310031;80.00;20.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310032] MAPITARA;53;5310;5310032;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310040] TALIBURA;53;5310;5310040;20.00;80.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310041] WAIGETE;53;5310;5310041;28.57;69.31;0.26;2.12
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310042] WAIBLAMA;53;5310;5310042;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310050] KEWAPANTE;53;5310;5310050;42.55;57.45;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310051] HEWOKLOANG;53;5310;5310051;30.77;69.23;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310052] KANGAE;53;5310;5310052;31.41;68.06;0.52;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310061] PALUE;53;5310;5310061;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310062] KOTING;53;5310;5310062;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310063] NELLE;53;5310;5310063;44.14;54.48;0.69;0.69
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310070] NITA;53;5310;5310070;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310071] MAGEPANDA;53;5310;5310071;-;-;-;-
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310080] ALOK;53;5310;5310080;78.13;21.88;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310081] ALOK BARAT;53;5310;5310081;66.67;33.33;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310082] ALOK TIMUR;53;5310;5310082;76.65;22.91;0.44;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3121;[5310] SIKKA;53;5310;5310999;47.13;51.85;0.34;0.84
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310010] PAGA;53;5310;5310010;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310011] MEGO;53;5310;5310011;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310012] TANA WAWO;53;5310;5310012;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310020] LELA;53;5310;5310020;95.31;0.00;0.00;4.69
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310030] BOLA;53;5310;5310030;99.19;0.20;0.20;0.40
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310031] DORENG;53;5310;5310031;98.04;0.78;0.00;1.96
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310032] MAPITARA;53;5310;5310032;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310040] TALIBURA;53;5310;5310040;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310041] WAIGETE;53;5310;5310041;98.15;1.85;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310042] WAIBLAMA;53;5310;5310042;100.00;0.00;0.00;0.00
BAB_5_tabel_5_57_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;3123;[5310050] KEWAPANTE;53;5310;5310050;100.00;0.00;0.00;0.00
